nblocks:nthreads_per_block:niter_bench:img_len:gpu_compute_time_seconds
59084:256:11:104857600:0,00726669
59100:256:11:104857600:0,00726121
59250:256:11:104857600:0,00726965
59350:256:11:104857600:0,00727415
59572:256:11:104857600:0,00727625
59771:256:11:104857600:0,00728548
59818:256:11:104857600:0,00728675
60018:256:11:104857600:0,00729169
60022:256:11:104857600:0,00729004
60025:256:11:104857600:0,00729121
60197:256:11:104857600:0,00729425
60378:256:11:104857600:0,00729974
60434:256:11:104857600:0,00729916
60544:256:11:104857600:0,00730568
60709:256:11:104857600:0,00731002
60847:256:11:104857600:0,00731800
60914:256:11:104857600:0,00731852
61146:256:11:104857600:0,00732808
61229:256:11:104857600:0,00732049
61356:256:11:104857600:0,00732972
61433:256:11:104857600:0,00733048
61644:256:11:104857600:0,00733702
61764:256:11:104857600:0,00733938
61806:256:11:104857600:0,00733868
61929:256:11:104857600:0,00734122
61930:256:11:104857600:0,00734238
61973:256:11:104857600:0,00734543
62210:256:11:104857600:0,00735404
62376:256:11:104857600:0,00735030
62450:256:11:104857600:0,00736044
62540:256:11:104857600:0,00736075
62716:256:11:104857600:0,00736290
62805:256:11:104857600:0,00736649
62820:256:11:104857600:0,00736816
62847:256:11:104857600:0,00736768
63062:256:11:104857600:0,00737665
63224:256:11:104857600:0,00737784
63234:256:11:104857600:0,00737978
63464:256:11:104857600:0,00738247
63480:256:11:104857600:0,00738883
63728:256:11:104857600:0,00738842
63866:256:11:104857600:0,00739924
64041:256:11:104857600:0,00740344
64263:256:11:104857600:0,00740989
64498:256:11:104857600:0,00741093
64536:256:11:104857600:0,00741541
64715:256:11:104857600:0,00741801
64822:256:11:104857600:0,00742613
64954:256:11:104857600:0,00742278
65038:256:11:104857600:0,00743235
65201:256:11:104857600:0,00743333
65423:256:11:104857600:0,00744182
